MOBILEAREA,性别,年龄,金额
山东 潍坊市,女,34.0,11000
重庆,男,35.0,11000
广东 珠海市,男,22.0,11000
上海,女,23.0,11000
上海,女,27.0,11000
甘肃 天水市,女,48.0,11000
上海,女,42.0,11000
四川 成都市,男,43.0,11000
上海,女,28.0,11000
广东 揭阳市,男,40.0,11000
上海,男,34.0,11000
江苏 苏州市,男,34.0,11000
河南 郑州市,女,31.0,11000
广东 广州市,男,24.0,11000
山东 日照市,女,44.0,11000
浙江 宁波市,女,43.0,11000
安徽 合肥市,女,25.0,11000
安徽 合肥市,男,42.0,11000
四川 成都市,女,47.0,11000
福建 三明市,女,41.0,11000
吉林 四平市,女,45.0,11000
河北 邢台市,女,29.0,11000
安徽 淮南市,男,25.0,11000
广东 广州市,男,28.0,11000
湖北 宜昌市,男,38.0,11000
江西 九江市,男,55.0,11000
广东 深圳市,男,40.0,11000
福建 福州市,男,40.0,11000
江苏 南京市,女,28.0,11000
上海,男,30.0,11000
山东 青岛市,女,38.0,11000
上海,男,38.0,11000
上海,男,25.0,11000
天津,男,37.0,10966
辽宁 大连市,女,24.0,10961
辽宁 大连市,男,32.0,10902
山东 东营市,男,25.0,10902
福建 南平市,女,18.0,10901
江苏 南京市,男,29.0,10883
吉林 松原市,男,46.0,10861
福建 厦门市,男,54.0,10858
安徽 合肥市,女,34.0,10856
山东 枣庄市,女,23.0,10851
黑龙江 哈尔滨市,女,24.0,10800
福建 厦门市,女,27.0,10800
湖北 武汉市,女,25.0,10800
四川 成都市,女,33.0,10800
广东 深圳市,男,35.0,10730
广西 南宁市,男,40.0,10707
内蒙古 呼和浩特市,女,20.0,10701
河北 保定市,女,23.0,10700
重庆,男,26.0,10700
北京,男,33.0,10700
江苏 常州市,女,31.0,10700
江苏 南京市,女,31.0,10700
上海,男,30.0,10700
福建 厦门市,男,34.0,10700
四川 成都市,男,27.0,10681
江苏 徐州市,男,37.0,10658
河北 承德市,男,26.0,10653
陕西 西安市,男,24.0,10639
福建 龙岩市,男,33.0,10614
上海,女,29.0,10609
上海,男,31.0,10608
上海,女,30.0,10605
山东 潍坊市,女,23.0,10604
广东 广州市,男,37.0,10603
江苏 南京市,男,23.0,10603
江苏 南京市,女,32.0,10602
上海,男,26.0,10602
上海,女,33.0,10602
江苏 南京市,男,26.0,10601
湖北 武汉市,男,23.0,10601
上海,男,30.0,10601
上海,男,24.0,10601
浙江 台州市,女,26.0,10600
上海,男,20.0,10600
上海,女,29.0,10600
上海,女,28.0,10600
上海,女,24.0,10600
江西 南昌市,男,27.0,10600
江苏 南京市,男,26.0,10600
上海,女,23.0,10600
浙江 杭州市,男,37.0,10600
江苏 南京市,男,33.0,10600
河北 石家庄市,男,26.0,10593
河南 漯河市,女,31.0,10589
云南 西双版纳傣族自治州,女,23.0,10567
北京,女,37.0,10541
四川 成都市,女,27.0,10541
山东 菏泽市,女,24.0,10526
上海,男,29.0,10514
河南 郑州市,男,26.0,10511
湖北 荆门市,男,49.0,10507
北京,男,23.0,10507
湖南 长沙市,女,33.0,10506
福建 福州市,男,25.0,10504
上海,男,0.0,10503
湖南 长沙市,男,28.0,10503
湖北 武汉市,男,29.0,10501
湖北 武汉市,男,34.0,10501
云南 大理白族自治州,男,24.0,10500
内蒙古 包头市,女,51.0,10500
吉林 长春市,男,23.0,10500
安徽 马鞍山市,女,23.0,10500
江苏 徐州市,女,23.0,10500
上海,男,23.0,10500
四川 绵阳市,女,25.0,10500
广东 中山市,女,28.0,10500
新疆 伊犁,女,27.0,10500
河南 郑州市,女,27.0,10500
河北 唐山市,女,39.0,10500
辽宁 大连市,女,29.0,10500
江西 南昌市,男,62.0,10490
湖北 荆门市,男,32.0,10481
黑龙江 哈尔滨市,女,23.0,10467
辽宁 大连市,女,64.0,10466
湖北 武汉市,男,19.0,10455
江苏 苏州市,男,28.0,10455
广东 东莞市,女,38.0,10442
辽宁 抚顺市,男,29.0,10442
上海,男,40.0,10423
海南 海口市,女,24.0,10411
河南 许昌市,男,29.0,10404
黑龙江 哈尔滨市,女,24.0,10400
山东 枣庄市,男,25.0,10400
山东 济南市,女,18.0,10400
北京,女,30.0,10400
广东 广州市,男,25.0,10400
湖南 长沙市,女,38.0,10400
广东 深圳市,男,41.0,10400
北京,男,31.0,10400
陕西 咸阳市,女,28.0,10400
安徽 阜阳市,女,26.0,10394
浙江 金华市,男,24.0,10390
天津,女,54.0,10355
陕西 西安市,女,24.0,10350
福建 漳州市,男,39.0,10332
北京,女,19.0,10319
广东 深圳市,男,39.0,10318
广东 广州市,男,31.0,10316
江苏 苏州市,女,33.0,10312
山西 太原市,男,23.0,10307
广东 广州市,女,24.0,10305
北京,男,29.0,10302
广东 广州市,男,30.0,10300
福建 泉州市,男,46.0,10300
福建 厦门市,女,25.0,10300
北京,男,42.0,10300
辽宁 鞍山市,女,43.0,10300
浙江 杭州市,女,33.0,10279
广东 韶关市,男,33.0,10267
安徽 亳州市,女,33.0,10253
广东 深圳市,男,35.0,10245
河南 濮阳市,男,30.0,10241
浙江 湖州市,男,32.0,10241
浙江 嘉兴市,男,26.0,10240
北京,女,29.0,10213
宁夏 银川市,女,25.0,10210
安徽 合肥市,女,25.0,10206
河南 郑州市,女,26.0,10204
广东 深圳市,男,26.0,10204
山东 潍坊市,男,28.0,10204
辽宁 朝阳市,男,37.0,10203
北京,男,30.0,10203
辽宁 大连市,男,33.0,10203
江苏 盐城市,女,34.0,10202
北京,男,32.0,10202
广东 惠州市,女,23.0,10202
四川 成都市,女,25.0,10201
江苏 无锡市,男,28.0,10201
河南 周口市,男,27.0,10201
四川 成都市,男,42.0,10201
广东 广州市,男,21.0,10200
江西 南昌市,男,37.0,10200
河南 郑州市,女,28.0,10200
上海,男,25.0,10200
内蒙古 呼和浩特市,男,35.0,10200
山东 济南市,女,25.0,10200
广东 湛江市,女,36.0,10200
江苏 南京市,男,38.0,10200
上海,女,26.0,10200
安徽 合肥市,女,28.0,10200
山东 泰安市,男,28.0,10193
广东 广州市,男,39.0,10190
湖北 孝感市,男,28.0,10188
安徽 黄山市,男,30.0,10174
河北 邯郸市,男,50.0,10167
广西 崇左市,男,37.0,10167
宁夏 银川市,女,24.0,10165
北京,女,33.0,10164
江西 南昌市,女,29.0,10162
辽宁 沈阳市,男,18.0,10160
湖北 武汉市,女,30.0,10155
安徽 宿州市,女,43.0,10149
河北 石家庄市,男,28.0,10143
四川 成都市,男,29.0,10134
江苏 苏州市,男,47.0,10127
上海,男,32.0,10116
辽宁 沈阳市,女,37.0,10112
河北 唐山市,女,25.0,10110
浙江 杭州市,男,60.0,10109
河南 郑州市,女,44.0,10108
山东 德州市,女,29.0,10107
江苏 徐州市,男,56.0,10106
河南 安阳市,女,50.0,10106
广西 南宁市,女,35.0,10105
广东 深圳市,男,45.0,10105
广西 玉林市,男,41.0,10103
北京,男,29.0,10102
辽宁 沈阳市,男,29.0,10102
湖北 咸宁市,女,22.0,10102
湖南 娄底市,男,25.0,10102
山东 烟台市,男,32.0,10102
上海,女,26.0,10102
江苏 南京市,男,26.0,10101
福建 漳州市,男,26.0,10101
湖北 黄冈市,男,23.0,10101
重庆,男,30.0,10100
广东 中山市,女,39.0,10100
湖北 武汉市,女,41.0,10100
浙江 宁波市,男,28.0,10100
上海,男,29.0,10100
山东 烟台市,男,30.0,10100
吉林 吉林市,女,27.0,10100
宁夏 吴忠市,男,22.0,10100
甘肃 平凉市,男,48.0,10100
安徽 阜阳市,男,29.0,10100
浙江 宁波市,女,35.0,10100
陕西 西安市,男,35.0,10100
北京,女,39.0,10100
湖北 荆州市,男,48.0,10100
甘肃 兰州市,男,29.0,10100
四川 成都市,女,41.0,10100
广东 广州市,男,23.0,10100
河南 郑州市,男,23.0,10100
江苏 扬州市,女,24.0,10100
江苏 苏州市,男,25.0,10100
吉林 吉林市,男,43.0,10100
北京,男,27.0,10100
广西 柳州市,男,29.0,10100
陕西 西安市,女,46.0,10100
上海,男,30.0,10100
内蒙古 巴彦淖尔市,男,30.0,10100
辽宁 鞍山市,男,22.0,10100
湖北 武汉市,女,33.0,10100
湖北 武汉市,男,34.0,10100
浙江 杭州市,男,25.0,10100
江苏 徐州市,男,36.0,10100
河北 保定市,男,29.0,10100
北京,男,32.0,10099
北京,女,58.0,10093
黑龙江 哈尔滨市,男,0.0,10091
浙江 台州市,女,28.0,10091
河南 三门峡市,男,25.0,10088
山东 烟台市,男,36.0,10084
山东 淄博市,女,47.0,10080
陕西 西安市,男,27.0,10076
广东 广州市,男,37.0,10069
北京,男,28.0,10065
北京,男,23.0,10063
浙江 宁波市,女,28.0,10060
陕西 西安市,男,30.0,10060
河南 郑州市,女,25.0,10059
广东 广州市,男,19.0,10059
上海,男,58.0,10058
福建 漳州市,女,34.0,10057
广东 深圳市,男,45.0,10054
上海,男,45.0,10053
重庆,男,33.0,10053
上海,男,34.0,10050
广东 佛山市,男,28.0,10050
四川 成都市,男,37.0,10050
河南 安阳市,男,28.0,10050
重庆,男,20.0,10049
北京,女,35.0,10047
江苏 南京市,男,24.0,10047
广西 百色市,女,36.0,10046
北京,男,39.0,10046
浙江 杭州市,男,43.0,10046
北京,男,34.0,10046
上海,男,33.0,10045
上海,男,37.0,10044
河北 石家庄市,男,36.0,10043
上海,男,33.0,10043
北京,男,42.0,10043
广东 深圳市,男,27.0,10043
湖南 长沙市,男,41.0,10043
陕西 西安市,男,38.0,10043
江苏 南京市,男,32.0,10043
甘肃 兰州市,男,29.0,10043
福建 厦门市,女,32.0,10042
广东 深圳市,女,28.0,10042
山东 潍坊市,女,32.0,10042
宁夏 银川市,男,41.0,10042
广西 玉林市,男,45.0,10042
上海,男,46.0,10042
江西 南昌市,女,27.0,10042
广东 广州市,女,28.0,10041
湖北 荆门市,男,28.0,10041
广西 河池市,男,29.0,10041
山东 潍坊市,男,29.0,10041
北京,女,26.0,10041
河北 保定市,男,24.0,10041
山东 德州市,男,28.0,10041
江苏 无锡市,男,21.0,10041
江西 赣州市,男,22.0,10041
天津,女,23.0,10041
湖北 武汉市,男,25.0,10041
广东 湛江市,女,25.0,10041
河南 郑州市,男,26.0,10041
安徽 合肥市,男,26.0,10041
山东 济宁市,女,26.0,10041
四川 绵阳市,女,26.0,10041
江西 南昌市,女,27.0,10041
云南 昆明市,女,27.0,10041
山东 青岛市,男,27.0,10041
湖北 恩施土家族苗族自治州,女,27.0,10041
福建 福州市,男,29.0,10041
浙江 杭州市,男,34.0,10041
四川 成都市,男,30.0,10041
上海,女,35.0,10041
辽宁 丹东市,女,57.0,10041
黑龙江 哈尔滨市,女,49.0,10041
广东 中山市,女,46.0,10041
陕西 渭南市,男,46.0,10041
北京,男,45.0,10041
河南 郑州市,女,52.0,10041
浙江 杭州市,女,41.0,10041
北京,女,40.0,10041
广东 广州市,女,40.0,10041
广东 东莞市,女,31.0,10041
安徽 合肥市,女,37.0,10041
江苏 苏州市,男,35.0,10041
广东 广州市,男,35.0,10041
湖北 十堰市,女,37.0,10041
浙江 温州市,女,35.0,10041
上海,女,27.0,10041
辽宁 大连市,女,34.0,10041
广东 广州市,男,32.0,10041
四川 成都市,女,27.0,10041
浙江 金华市,男,25.0,10039
山东 济宁市,男,49.0,10039
山东 东营市,男,42.0,10038
安徽 蚌埠市,男,36.0,10038
河北 石家庄市,男,40.0,10037
河南 周口市,男,26.0,10037
福建 福州市,女,32.0,10036
山东 济南市,男,22.0,10035
江苏 南通市,男,48.0,10035
北京,男,45.0,10035
陕西 西安市,男,37.0,10034
北京,男,33.0,10034
广东 深圳市,男,53.0,10033
广东 中山市,男,22.0,10033
山东 烟台市,女,24.0,10031
广东 东莞市,女,34.0,10031
浙江 杭州市,男,46.0,10029
山东 菏泽市,男,43.0,10029
山东 青岛市,男,35.0,10028
安徽 合肥市,男,34.0,10028
河北 石家庄市,女,31.0,10026
黑龙江 哈尔滨市,男,54.0,10026
广西 南宁市,女,28.0,10026
上海,男,65.0,10025
重庆,男,27.0,10025
陕西 延安市,男,64.0,10025
浙江 金华市,男,30.0,10025
上海,女,56.0,10024
江西 南昌市,男,43.0,10024
山东 青岛市,女,34.0,10023
湖南 湘潭市,男,32.0,10023
广东 深圳市,男,22.0,10023
云南 曲靖市,男,61.0,10023
黑龙江 七台河市,男,43.0,10023
山东 青岛市,女,49.0,10023
广东 广州市,男,30.0,10022
广东 珠海市,男,35.0,10022
广东 广州市,女,46.0,10022
广东 广州市,男,28.0,10022
广东 广州市,男,33.0,10022
北京,女,28.0,10022
广东 广州市,男,37.0,10022
广东 广州市,男,31.0,10022
陕西 西安市,男,28.0,10022
广东 广州市,男,31.0,10022
北京,男,28.0,10022
广东 广州市,女,30.0,10022
江苏 南京市,男,25.0,10021
广东 深圳市,女,26.0,10021
广东 佛山市,男,39.0,10021
海南 海口市,男,43.0,10021
北京,女,27.0,10021
江苏 苏州市,男,34.0,10021
广东 深圳市,女,56.0,10021
湖南 益阳市,男,41.0,10020
山东 枣庄市,男,45.0,10020
安徽 淮南市,男,53.0,10020
陕西 西安市,女,46.0,10019
上海,男,29.0,10019
北京,男,38.0,10019
辽宁 辽阳市,女,60.0,10019
江苏 南通市,男,31.0,10019
上海,男,28.0,10019
山东 青岛市,男,32.0,10019
湖南 长沙市,女,37.0,10019
河北 唐山市,女,41.0,10019
广东 广州市,男,30.0,10018
浙江 杭州市,男,34.0,10018
广西 钦州市,男,42.0,10018
山东 青岛市,男,29.0,10018
福建 福州市,男,47.0,10018
安徽 合肥市,男,26.0,10018
广东 深圳市,男,32.0,10018
安徽 淮北市,男,21.0,10018
吉林 长春市,男,28.0,10017
广东 佛山市,男,29.0,10017
河南 郑州市,女,32.0,10017
广东 汕头市,男,35.0,10017
安徽 六安市,男,51.0,10017
内蒙古 锡林郭勒,女,27.0,10017
山东 青岛市,男,52.0,10016
北京,男,33.0,10016
上海,男,37.0,10016
安徽 安庆市,男,33.0,10016
上海,男,36.0,10016
福建 福州市,女,26.0,10016
江苏 扬州市,男,46.0,10016
广东 佛山市,男,35.0,10016
浙江 舟山市,女,23.0,10016
安徽 合肥市,女,29.0,10016
湖北 武汉市,男,26.0,10016
江苏 南京市,男,31.0,10016
河南 商丘市,女,26.0,10016
北京,男,33.0,10016
江苏 徐州市,男,38.0,10015
上海,男,29.0,10015
上海,男,35.0,10015
广东 深圳市,女,43.0,10015
北京,男,31.0,10015
海南 海口市,男,32.0,10015
上海,男,29.0,10015
广东 深圳市,男,41.0,10015
河南 信阳市,男,27.0,10015
福建 莆田市,女,47.0,10015
江苏 徐州市,男,46.0,10015
上海,男,26.0,10015
山东 青岛市,男,55.0,10015
福建 厦门市,男,31.0,10014
上海,男,26.0,10014
河南 郑州市,女,49.0,10014
北京,男,42.0,10014
江苏 苏州市,男,26.0,10014
浙江 宁波市,男,25.0,10014
广东 深圳市,男,31.0,10013
陕西 宝鸡市,男,46.0,10013
陕西 西安市,女,30.0,10013
江苏 苏州市,男,40.0,10013
上海,男,37.0,10013
广东 广州市,男,40.0,10013
北京,男,39.0,10013
福建 三明市,男,33.0,10013
河南 周口市,男,24.0,10013
山东 青岛市,男,44.0,10012
重庆,男,35.0,10012
山东 临沂市,女,34.0,10012
广东 广州市,男,31.0,10012
上海,男,30.0,10012
山东 烟台市,男,36.0,10012
福建 厦门市,女,30.0,10012
上海,女,63.0,10012
北京,男,30.0,10012
北京,男,32.0,10012
上海,男,38.0,10012
山东 青岛市,女,28.0,10012
广西 南宁市,男,41.0,10012
广东 广州市,男,38.0,10011
山东 济宁市,男,39.0,10011
北京,男,32.0,10011
江苏 南京市,男,39.0,10011
北京,男,37.0,10011
北京,男,35.0,10011
安徽 阜阳市,女,27.0,10011
山东 青岛市,女,61.0,10011
广东 广州市,女,26.0,10011
海南 海口市,男,26.0,10011
北京,女,32.0,10011
浙江 温州市,女,36.0,10011
安徽 合肥市,男,31.0,10011
辽宁 鞍山市,男,36.0,10011
上海,男,32.0,10011
北京,男,30.0,10011
内蒙古 呼和浩特市,男,29.0,10011
广西 南宁市,男,35.0,10011
上海,男,45.0,10010
北京,男,25.0,10010
安徽 阜阳市,男,32.0,10010
湖北 武汉市,女,33.0,10010
江苏 无锡市,男,37.0,10010
河南 南阳市,男,22.0,10010
山西 太原市,女,27.0,10010
浙江 杭州市,男,27.0,10010
广东 珠海市,女,29.0,10010
江苏 淮安,男,28.0,10010
山东 烟台市,女,31.0,10010
北京,女,35.0,10010
河北 石家庄市,男,49.0,10010
福建 福州市,男,36.0,10010
北京,男,50.0,10010
北京,男,24.0,10010
黑龙江 牡丹江市,男,25.0,10010
安徽 阜阳市,女,28.0,10010
广东 东莞市,女,36.0,10010
上海,女,26.0,10010
新疆 石河子市,男,34.0,10010
浙江 金华市,女,22.0,10010
浙江 宁波市,男,34.0,10010
四川 广元市,女,31.0,10009
北京,男,27.0,10009
山东 青岛市,男,32.0,10009
广东 佛山市,男,29.0,10009
安徽 阜阳市,女,26.0,10009
上海,男,30.0,10009
安徽 合肥市,男,31.0,10009
北京,男,25.0,10009
安徽 淮南市,女,58.0,10009
广东 广州市,男,78.0,10009
福建 厦门市,男,41.0,10009
湖北 武汉市,女,28.0,10009
上海,男,28.0,10009
北京,男,44.0,10009
河北 衡水市,男,37.0,10009
贵州 贵阳市,男,40.0,10009
广西 南宁市,女,27.0,10009
江苏 苏州市,男,42.0,10009
山东 聊城市,男,28.0,10009
辽宁 大连市,女,26.0,10009
山东 聊城市,男,60.0,10009
北京,女,35.0,10009
上海,女,57.0,10009
北京,男,28.0,10009
上海,男,22.0,10009
广西 防城港市,女,45.0,10009
贵州 贵阳市,女,45.0,10009
辽宁 丹东市,男,34.0,10009
江苏 南京市,男,34.0,10009
广东 广州市,男,33.0,10009
上海,男,45.0,10009
浙江 宁波市,男,45.0,10009
上海,男,36.0,10008
上海,男,24.0,10008
内蒙古 赤峰市,男,38.0,10008
湖南 长沙市,男,39.0,10008
上海,男,28.0,10008
上海,女,60.0,10008
四川 成都市,男,22.0,10008
重庆,男,59.0,10008
山东 菏泽市,男,36.0,10008
福建 福州市,男,36.0,10008
广东 汕头市,男,49.0,10008
云南 昆明市,男,26.0,10008
北京,男,34.0,10008
安徽 合肥市,男,30.0,10008
北京,女,32.0,10008
江苏 连云港市,男,43.0,10008
上海,女,35.0,10008
天津,男,43.0,10008
北京,女,43.0,10008
山西 太原市,男,44.0,10008
陕西 西安市,男,35.0,10008
江苏 常州市,女,90.0,10008
江苏 泰州市,男,26.0,10008
江苏 南京市,女,34.0,10008
吉林 长春市,女,34.0,10008
吉林 长春市,男,32.0,10008
北京,男,41.0,10008
北京,男,40.0,10008
广东 深圳市,男,29.0,10008
浙江 温州市,男,30.0,10008
新疆 克拉玛依市,男,29.0,10008
河南 洛阳市,男,40.0,10007
山东 泰安市,男,32.0,10007
江苏 南京市,男,51.0,10007
河南 郑州市,男,27.0,10007
山东 济宁市,男,40.0,10007
辽宁 大连市,男,38.0,10007
上海,女,51.0,10007
山东 日照市,男,38.0,10007
山东 泰安市,男,43.0,10007
北京,女,31.0,10007
江西 南昌市,女,38.0,10007
山东 青岛市,女,30.0,10007
辽宁 大连市,男,33.0,10007
广东 珠海市,男,35.0,10007
辽宁 沈阳市,男,32.0,10007
上海,男,44.0,10007
云南 昆明市,女,49.0,10007
北京,男,35.0,10007
安徽 合肥市,女,37.0,10007
江苏 苏州市,女,30.0,10007
河南 郑州市,男,44.0,10007
北京,男,22.0,10007
陕西 西安市,男,27.0,10007
北京,男,32.0,10007
上海,男,30.0,10007
山东 青岛市,男,30.0,10007
广东 广州市,女,33.0,10007
河北 廊坊市,男,28.0,10007
河北 石家庄市,女,32.0,10007
山东 青岛市,女,31.0,10007
四川 南充市,男,23.0,10007
湖南 长沙市,女,31.0,10007
辽宁 大连市,女,31.0,10007
广东 广州市,男,28.0,10007
上海,男,34.0,10007
湖北 恩施土家族苗族自治州,男,52.0,10007
山东 青岛市,男,33.0,10007
上海,女,27.0,10007
北京,男,32.0,10007
广东 肇庆市,男,31.0,10007
江苏 盐城市,男,53.0,10007
重庆,男,33.0,10007
河南 新乡市,女,38.0,10007
广东 珠海市,男,34.0,10007
山东 淄博市,男,38.0,10007
广东 江门市,男,25.0,10007
重庆,男,32.0,10006
福建 福州市,男,46.0,10006
浙江 温州市,女,53.0,10006
四川 广安市,女,29.0,10006
浙江 绍兴市,女,29.0,10006
辽宁 沈阳市,女,30.0,10006
广西 玉林市,男,30.0,10006
湖北 鄂州市,女,46.0,10006
广东 广州市,男,34.0,10006
广东 广州市,女,37.0,10006
甘肃 武威市,男,45.0,10006
广东 佛山市,男,24.0,10006
广东 佛山市,女,45.0,10006
河南 郑州市,男,44.0,10006
河北 石家庄市,男,33.0,10006
安徽 合肥市,男,28.0,10006
河南 郑州市,男,24.0,10006
